point_id,scenario_name,ticker,weight
17,unrestricted_short,AFLT,0.13596608031868188
17,unrestricted_short,MGTS,0.11307132960818118
17,unrestricted_short,IRAO,0.0928780853120162
17,unrestricted_short,OGKB,0.03779507334155934
17,unrestricted_short,TGKA,-0.07641618395398181
17,unrestricted_short,UPRO,-0.11817167537867738
17,unrestricted_short,LSNGP,0.33879669564724724
18,unrestricted_short,GAZP,-0.06549536832718585
18,unrestricted_short,LKOH,0.07002475570795265
18,unrestricted_short,SNGSP,0.16221583843418824
18,unrestricted_short,BANEP,-0.07048708360290698
18,unrestricted_short,TATNP,-0.0575402165224146
18,unrestricted_short,GMKN,0.37805086759603823
18,unrestricted_short,PLZL,-0.023571010199954466
18,unrestricted_short,RASP,-0.2862170814816514
18,unrestricted_short,TRMK,0.10513381557429524
18,unrestricted_short,MTLR,-0.08352159490466159
18,unrestricted_short,SBER,0.6388945177663709
18,unrestricted_short,VTBR,-0.017158172626056598
18,unrestricted_short,BSPB,0.16949728214950666
18,unrestricted_short,AFKS,-0.07836233256357089
18,unrestricted_short,CBOM,-0.14034543531956467
18,unrestricted_short,MGNT,-0.29243604020037983
18,unrestricted_short,PIKK,0.0754842883763806
18,unrestricted_short,MVID,0.027666360297644296
18,unrestricted_short,ALRS,-0.3397403569385911
18,unrestricted_short,TTLK,0.05687261804925065
18,unrestricted_short,MTSS,0.05148641128315046
18,unrestricted_short,RTKM,-0.0944741699448422
18,unrestricted_short,RTKMP,0.2724214255921743
18,unrestricted_short,AFLT,0.14746937500110208
18,unrestricted_short,MGTS,0.11630079805349354
18,unrestricted_short,IRAO,0.08952527419343687
18,unrestricted_short,OGKB,0.04255372918446676
18,unrestricted_short,TGKA,-0.08701112670740214
18,unrestricted_short,UPRO,-0.11988524398466521
18,unrestricted_short,LSNGP,0.35264787606439607
19,unrestricted_short,GAZP,-0.06104627849152455
19,unrestricted_short,LKOH,0.06907292545445683
19,unrestricted_short,SNGSP,0.15807962088802913
19,unrestricted_short,BANEP,-0.07854927644686484
19,unrestricted_short,TATNP,-0.06217467781809744
19,unrestricted_short,GMKN,0.3972192886589134
19,unrestricted_short,PLZL,-0.025170198174612222
19,unrestricted_short,RASP,-0.29961420635940306
19,unrestricted_short,TRMK,0.1080046678508108
19,unrestricted_short,MTLR,-0.08192932442230261
19,unrestricted_short,SBER,0.65350425811449
19,unrestricted_short,VTBR,-0.017527130493847434
19,unrestricted_short,BSPB,0.17090405773994446
19,unrestricted_short,AFKS,-0.07714758547343586
19,unrestricted_short,CBOM,-0.14776061653940123
19,unrestricted_short,MGNT,-0.3131368437648798
19,unrestricted_short,PIKK,0.08009967482207574
19,unrestricted_short,MVID,0.028587285043320032
19,unrestricted_short,ALRS,-0.3592370164431495
19,unrestricted_short,TTLK,0.05738400846699076
19,unrestricted_short,MTSS,0.05141573951573901
19,unrestricted_short,RTKM,-0.09531222375281767
19,unrestricted_short,RTKMP,0.2856232625279254
19,unrestricted_short,AFLT,0.15883393539968624
19,unrestricted_short,MGTS,0.119201443812007
19,unrestricted_short,IRAO,0.08587909944287336
19,unrestricted_short,OGKB,0.04716269445943548
19,unrestricted_short,TGKA,-0.09770294626067991
19,unrestricted_short,UPRO,-0.12124841117532317
